"","Comp. 1","Comp. 2","Comp. 3","Comp. 4","Comp. 5","Comp. 6","Comp. 7","Comp. 8"
"Q14019",0.82594,0.79446,0.82822,0.81652,0.80401,0.854,0.86266,0.87144
"O00159",0.82446,0.74779,0.73521,0.72533,0.71943,0.71127,0.70684,0.70479
"P23528",0.82365,0.79044,0.77706,0.76325,0.75588,0.74594,0.74155,0.73881
"Q9NXA8",0.82298,0.84468,0.84822,0.83348,0.84465,0.83382,0.82891,0.82815
"Q15654",0.82252,0.79522,0.80416,0.79466,0.7952,0.86214,0.86258,0.85941
"Q92538",0.82224,0.75084,0.73787,0.7461,0.75685,0.78731,0.78482,0.78282
"P00441",0.82201,0.75055,0.73861,0.72664,0.7138,0.70482,0.70042,0.70278
"P20042",0.8216,0.75413,0.74898,0.73695,0.72587,0.71741,0.71299,0.71185
"Q9H910",0.82149,0.81768,0.82128,0.80668,0.79698,0.79548,0.80282,0.81179
"O14936",0.81956,0.74781,0.75723,0.80378,0.92654,0.92393,0.92146,0.91801
"Q96IZ0",0.81894,0.74356,0.73483,0.74352,0.73057,0.73933,0.73523,0.73419
"O95169",0.81874,0.79764,0.78449,0.78753,0.81004,0.80162,0.79698,0.79401
"P04792",0.81815,0.74872,0.7825,0.81697,0.80714,0.81384,0.81053,0.81046
"P07358",0.81781,0.8865,0.87137,0.86758,0.9185,0.91151,0.90682,0.91009
"Q16527",0.81717,0.75484,0.74342,0.73022,0.82765,0.81684,0.8514,0.85065
"P36551",0.81641,0.74101,0.72862,0.72307,0.71052,0.71635,0.71495,0.71224
"P17931",0.8163,0.89763,0.88577,0.87004,0.87443,0.86765,0.86239,0.85933
"Q969X5",0.81481,0.77297,0.82338,0.83635,0.85256,0.84515,0.83988,0.83875
"Q07954",0.81324,0.76608,0.7537,0.82347,0.81217,0.80852,0.80414,0.80893
"Q96BJ3",0.81298,0.77062,0.77177,0.76807,0.75483,0.75325,0.75126,0.76066
"Q9UGR2",0.81268,0.83149,0.81761,0.80961,0.80274,0.80713,0.80412,0.80156
"O94855",0.81236,0.75894,0.76547,0.84027,0.82523,0.88048,0.87675,0.87439
"Q8NI27",0.81228,0.74605,0.73484,0.72222,0.71986,0.73612,0.75136,0.74852
"Q7KZ85",0.8119,0.74807,0.73624,0.72477,0.72246,0.7171,0.71453,0.71309
"Q9UKF6",0.81168,0.73578,0.72484,0.71227,0.71341,0.70447,0.70109,0.70315
"Q6KB66",0.81142,0.98539,1.0564,1.0835,1.0733,1.0856,1.0835,1.0866
"P09012",0.81123,0.74015,0.76223,0.74965,0.73737,0.73747,0.73538,0.73268
"Q8N5K1",0.81117,0.88321,0.8683,0.85435,0.91279,0.9079,0.90473,0.90288
"O95758",0.81076,0.88199,0.87073,0.85841,0.8452,0.83415,0.84362,0.84077
"Q14240",0.81049,0.73585,0.73821,0.72585,0.72619,0.71666,0.71285,0.71023
"Q9NTZ6",0.81028,0.82541,0.82402,0.81297,0.79833,0.78783,0.78859,0.7869
"P50416",0.80972,0.73604,0.73003,0.72223,0.70931,0.70448,0.70012,0.6999
"O15260",0.80805,0.7453,0.75055,0.74487,0.73166,0.72349,0.71907,0.72321
"A3KMH1",0.80774,0.76854,0.75627,0.75405,0.78595,0.77737,0.78972,0.78842
"Q8TBQ9",0.80661,0.73159,0.73528,0.72224,0.75965,0.75572,0.75213,0.75343
"Q8NFH5",0.80642,0.73225,0.72067,0.71408,0.71092,0.73448,0.73919,0.73766
"O95373",0.80617,0.81637,0.80723,0.79592,0.78179,0.77374,0.7701,0.76724
"Q9BQE3",0.80603,0.77244,0.84764,0.85911,0.86081,0.86481,0.86006,0.89638
"P30048",0.80541,0.82897,0.84012,0.82779,0.84542,0.83431,0.82955,0.82642
"Q9BXJ9",0.80532,0.75803,0.75264,0.74045,0.72726,0.71793,0.71346,0.71583
"Q9UMS4",0.80458,0.73955,0.73472,0.72276,0.71164,0.71144,0.71681,0.71477
"P63272",0.80421,0.78485,0.78112,0.76742,0.75622,0.74763,0.75209,0.74924
"Q9BVC6",0.80036,0.72867,0.73232,0.71948,0.70879,0.70265,0.69874,0.69741
"O95528",0.80008,0.72527,0.71398,0.7526,0.75869,0.828,0.83198,0.83496
"Q15125",0.79973,0.90372,0.89741,0.88214,0.86625,0.87536,0.86999,0.874
"Q9UM00",0.79935,0.72498,0.71322,0.70277,0.72487,0.72318,0.72861,0.72585
"P78344",0.799,0.73355,0.72205,0.71328,0.71073,0.70142,0.7018,0.69948
"P01860",0.79879,0.77725,0.77196,0.75916,0.77346,0.78831,0.78794,0.79533
"Q9HD42",0.797,0.7302,0.72865,0.72085,0.70806,0.69953,0.69726,0.69729
"Q96N66",0.7969,0.73183,0.7192,0.72824,0.71792,0.70853,0.70477,0.70569
"P63151",0.7968,0.75532,0.74228,0.73944,0.74095,0.73129,0.74237,0.73963
"P00915",0.7966,0.94034,0.94,0.93224,1.0726,1.0586,1.0737,1.1113
"P04083",0.79655,1.0423,1.1365,1.1166,1.0998,1.1064,1.1008,1.0988
"Q6DD88",0.79583,0.72799,0.71544,0.70325,0.69508,0.68719,0.68293,0.68165
"P06744",0.7958,0.80876,0.79495,0.78996,0.78746,0.79057,0.80129,0.79825
"Q9Y4P3",0.79569,0.74328,0.76715,0.7619,0.767,0.75813,0.75449,0.75514
"P49321",0.79473,0.72526,0.71495,0.70522,0.69264,0.68552,0.70142,0.70857
"Q13541",0.79445,0.76186,0.75018,0.75429,0.74889,0.76495,0.77671,0.77684
"O95249",0.79413,0.86861,0.85779,0.87082,0.87051,0.87665,0.87131,0.86873
"Q9NX63",0.79384,1.0212,1.0125,0.99934,1.0055,0.99779,0.99167,0.98821
"Q8IWX8",0.79351,0.74511,0.73921,0.72622,0.7232,0.71466,0.71032,0.70859
"P02749",0.79188,0.92655,0.92024,0.91514,0.91198,0.91506,0.90933,0.92629
"Q15435",0.79185,0.73377,0.72457,0.71669,0.70393,0.70613,0.70318,0.70158
"Q99442",0.79177,0.83452,0.8485,0.83504,0.85149,0.84182,0.83721,0.83895
"P35606",0.79043,0.79964,0.78844,0.81348,0.84421,0.8986,0.89304,0.89558
"Q9BZV1",0.79027,0.73554,0.72547,0.71659,0.73371,0.72504,0.72114,0.72431
"Q8N5L8",0.78999,0.71626,0.70588,0.69629,0.68683,0.69071,0.68949,0.68857
"P26368",0.78941,0.71643,0.70496,0.69252,0.68319,0.67427,0.67421,0.67397
"Q9UN37",0.78935,0.72586,0.71546,0.72353,0.71101,0.70387,0.69968,0.69904
"Q9H3N1",0.78928,0.76757,0.75567,0.74368,0.73629,0.73113,0.72656,0.72488
"Q6UXN9",0.78595,0.75035,0.74295,0.73155,0.72091,0.71144,0.71055,0.70788
"P51636",0.78403,0.78789,0.83188,0.82186,0.85209,0.8472,0.84341,0.84021
"Q05655",0.7834,0.75756,0.75219,0.74878,0.75369,0.76936,0.76778,0.7672
"P08575",0.78301,0.7363,0.79223,0.77878,0.82076,0.86036,0.86377,0.88947
"Q14232",0.78228,0.725,0.72954,0.74796,0.76151,0.75153,0.74689,0.75475
"P10301",0.78198,0.72182,0.71539,0.72243,0.70988,0.70089,0.69681,0.69425
"O43660",0.7818,0.72136,0.71117,0.69912,0.68943,0.68078,0.70163,0.7008
"O00567",0.78172,0.72737,0.73639,0.72969,0.73013,0.72134,0.71843,0.71942
"P09132",0.78117,0.71567,0.70336,0.70543,0.7226,0.71376,0.71271,0.71025
"Q9UGI8",0.78102,0.71815,0.72013,0.71205,0.70899,0.73347,0.72916,0.72732
"Q9BWU0",0.78021,0.72269,0.71313,0.71421,0.71688,0.73304,0.74823,0.74929
"Q96P48",0.77888,0.73109,0.72304,0.75427,0.74066,0.73631,0.73291,0.73542
"P41250",0.77825,0.71134,0.69909,0.68699,0.69679,0.69019,0.68613,0.68522
"O75390",0.77806,0.88807,0.87518,0.89276,0.8979,0.88709,0.88154,0.87819
"Q03135",0.77732,0.81455,0.80585,0.79349,0.78707,0.7768,0.77195,0.76929
"P52434",0.77727,0.71462,0.7077,0.707,0.69583,0.68959,0.69679,0.69731
"Q03252",0.77671,0.70457,0.72485,0.71201,0.7042,0.69503,0.69304,0.69065
"O76003",0.77613,0.70687,0.69939,0.70082,0.69005,0.68221,0.67801,0.67691
"Q86SX6",0.77608,0.80682,0.81849,0.83914,0.83312,0.8269,0.82584,0.82333
"Q9GZR7",0.77445,0.72431,0.74462,0.76795,0.75425,0.75879,0.78457,0.78299
"P43490",0.77376,0.70176,0.69064,0.67924,0.67044,0.66776,0.68068,0.6882
"Q9H7B2",0.77356,0.70709,0.69592,0.68626,0.68968,0.68182,0.69015,0.6881
"Q08043",0.77299,0.89704,0.88169,0.88129,0.88812,0.87665,0.8712,0.87115
"Q14126",0.77246,0.87159,0.8624,0.92326,0.90715,0.95538,0.94999,0.9464
"Q14764",0.77121,0.71918,0.71496,0.70232,0.69998,0.69094,0.68674,0.68575
"P33241",0.77099,0.71724,0.76301,0.75191,0.78608,0.81183,0.80675,0.8284
"Q8WUF5",0.77078,0.87027,0.97448,0.95841,0.95171,0.95512,0.94921,0.95259
"Q13247",0.77055,0.73938,0.73242,0.71966,0.71141,0.71099,0.70845,0.71142
"P82909",0.77055,0.74557,0.73975,0.73923,0.77405,0.76782,0.76302,0.76599
"Q9UG63",0.77016,0.71455,0.70513,0.71243,0.70181,0.69859,0.69459,0.69227
"Q15424",0.77016,0.72967,0.72337,0.71169,0.70217,0.69721,0.71362,0.71273
"Q9NQX3",0.76995,0.7043,0.74867,0.79806,0.81936,0.81429,0.81541,0.8142
"Q14498",0.7698,0.72335,0.72199,0.70998,0.70198,0.69326,0.69591,0.69976
"P49773",0.76875,0.73993,0.72738,0.71865,0.71078,0.70442,0.7113,0.70876
"Q9BS40",0.76727,0.7386,0.73225,0.8219,0.80919,0.88478,0.88122,0.88093
"Q08380",0.76713,0.69907,0.69054,0.68419,0.70043,0.69294,0.68898,0.68657
"Q06203",0.76699,0.73281,0.73213,0.72583,0.73182,0.72517,0.72295,0.72761
"Q05048",0.76679,0.69569,0.68472,0.67266,0.66184,0.66717,0.67214,0.671
"P35579",0.76665,0.75798,0.74489,0.73531,0.75642,0.74661,0.74521,0.74242
"Q10570",0.7666,0.72119,0.70913,0.6967,0.68699,0.69103,0.70124,0.7017
"Q96EE3",0.76631,0.78773,0.79063,0.77936,0.76582,0.77015,0.78017,0.7789
"Q14766",0.76585,1.0588,1.0416,1.0783,1.0718,1.0611,1.0604,1.0668
"P07919",0.76519,1.0385,1.0206,1.0087,1.0189,1.0084,1.0023,0.99948
"P49916",0.76408,0.77161,0.7639,0.75087,0.73846,0.72937,0.72549,0.72435
"P14625",0.76298,0.69193,0.70415,0.73917,0.72996,0.72048,0.72545,0.72608
"Q9UBS4",0.76291,0.69247,0.704,0.70119,0.68855,0.67991,0.67848,0.67657
"Q5XKP0",0.76291,0.8724,0.8789,0.8849,0.93744,0.96265,0.97663,0.97356
"P05089",0.76261,0.81894,0.81466,0.83801,0.82314,0.90794,0.97646,0.98493
"O95817",0.76244,0.73162,0.74844,0.8104,0.7958,0.78542,0.78152,0.77871
"Q9H0E2",0.7613,0.72066,0.71922,0.70697,0.69453,0.68922,0.69244,0.69172
"P17152",0.75963,0.77189,0.75885,0.75776,0.78024,0.77218,0.76777,0.76515
"O43291",0.75941,0.69507,0.69705,0.72117,0.71307,0.73711,0.73398,0.73133
"O94903",0.7586,0.69034,0.71389,0.71318,0.70764,0.70226,0.69869,0.69635
"Q9UH99",0.75852,0.70136,0.7021,0.68963,0.67835,0.70715,0.70408,0.70629
"P01040",0.75837,1.3819,1.5165,1.4999,1.4738,1.4867,1.4908,1.494
"P28072",0.75834,0.68764,0.67588,0.66517,0.65371,0.64831,0.67658,0.67526
"Q9BUF5",0.75807,0.73103,0.75871,0.76216,0.75161,0.74173,0.75072,0.74801
"P12931",0.75781,0.69871,0.68891,0.68947,0.73303,0.72587,0.72352,0.72953
"Q9Y646",0.75742,0.7442,0.73448,0.83953,0.82486,0.82801,0.82286,0.81998
"O94776",0.75729,0.71662,0.70444,0.69226,0.70571,0.69678,0.7107,0.72138
"P03928",0.75695,0.73538,0.7358,0.76652,0.80602,0.79543,0.7916,0.78877
"Q9UL52",0.75687,0.84135,0.90142,0.88612,0.87363,0.91874,0.91906,0.91761
"Q06828",0.75666,0.69972,0.6903,0.6878,0.89142,0.88348,0.90155,0.9039
"P15586",0.75654,0.68848,0.68731,0.68049,0.68947,0.68124,0.68187,0.68106
"Q99805",0.75535,0.69573,0.68419,0.73933,0.77595,0.79197,0.78707,0.78845
"Q8N201",0.75411,0.69629,0.68536,0.6781,0.68379,0.67959,0.68024,0.67932
"P61964",0.75375,0.70027,0.69566,0.69178,0.68607,0.69069,0.70361,0.70143
"Q9P016",0.75359,0.83564,0.90056,0.8885,0.87251,0.86113,0.86196,0.86185
"Q92535",0.7533,1.2519,1.3061,1.2949,1.2806,1.2823,1.2764,1.2716
"O15254",0.75289,1.1438,1.1264,1.1082,1.0899,1.0766,1.0758,1.0831
"P60903",0.75273,0.70038,0.68877,0.67759,0.69095,0.68747,0.68435,0.68225
"Q9Y6A9",0.75233,0.79277,0.86457,0.86111,0.84959,0.9214,0.91582,0.9127
"P08697",0.75232,0.81132,0.7998,0.78565,0.88634,0.87867,0.87604,0.8779
"Q9P206",0.75229,0.68244,0.67179,0.6828,0.68029,0.73984,0.79961,0.79696
"Q9H269",0.7512,0.68123,0.67157,0.66089,0.65336,0.64586,0.66182,0.66246
"Q8IYB3",0.75118,0.7237,0.73357,0.74303,0.73171,0.72351,0.71909,0.72161
"O75934",0.75082,0.75473,0.74172,0.72854,0.71744,0.71121,0.70695,0.70754
"Q8IY81",0.74947,0.68161,0.67741,0.68953,0.69312,0.68512,0.6824,0.68484
"O14681",0.74912,0.68793,0.67959,0.67583,0.66956,0.83903,0.85896,0.85634
"Q92597",0.74875,0.69394,0.69681,0.70457,0.71422,0.71397,0.72728,0.73039
"Q8WUY1",0.74868,0.70281,0.72537,0.73695,0.72819,0.71868,0.7151,0.71605
"P00367",0.74768,0.70686,0.72177,0.70922,0.69651,0.68886,0.68456,0.68208
"Q8IYJ3",0.7472,1.2412,1.2241,1.2048,1.1832,1.179,1.1729,1.1703
"O94901",0.74675,0.68351,0.69088,0.69536,0.68411,0.67525,0.6759,0.67465
"O75431",0.74647,0.71449,0.73321,0.79078,0.85351,0.84389,0.83863,0.83561
"Q96IX5",0.74609,0.89033,0.88658,0.89185,0.91168,0.89976,0.89414,0.89245
"Q86UE4",0.7457,0.68525,0.67514,0.67259,0.66861,0.67205,0.6743,0.67204
"P0C0L4",0.74495,0.73632,0.73752,0.7388,0.88805,0.87637,0.87183,0.87453
"P40306",0.74451,0.68025,0.75313,0.74135,0.77368,0.77666,0.79811,0.796
"Q14978",0.7442,0.68595,0.69164,0.68766,0.68081,0.67228,0.6776,0.68075
"B0I1T2",0.74419,0.69508,0.72871,0.72898,0.7599,0.75104,0.74818,0.79279
"Q14690",0.74371,0.71411,0.72224,0.74979,0.76847,0.75921,0.80405,0.801
"Q9H7Z7",0.74298,0.76133,0.76002,0.79283,0.82023,0.81402,0.81267,0.81143
"Q5JTH9",0.7424,0.67299,0.66143,0.65531,0.66372,0.68137,0.67991,0.67734
"P54105",0.74231,0.75595,0.74294,0.736,0.72607,0.7514,0.75642,0.75387
"O15427",0.74169,0.97873,0.96483,0.95143,0.93852,0.97134,0.96539,0.96241
"Q86VU5",0.74055,0.68204,0.70251,0.74929,0.7509,0.76621,0.78161,0.78905
"P46060",0.73982,0.67318,0.66158,0.66743,0.6577,0.64977,0.64682,0.64437
"P21796",0.73947,0.8576,0.84344,0.84268,0.85043,0.83993,0.83872,0.83563
"P22897",0.73913,0.70194,0.69663,0.6958,0.69013,0.68494,0.6855,0.68839
"Q01432",0.73904,0.92019,0.91145,0.89902,0.88292,0.91811,0.913,0.91249
"Q8NCW5",0.73872,0.66996,0.66203,0.65211,0.67318,0.6658,0.66423,0.66204
"Q9NPD3",0.73816,0.75422,0.74502,0.73259,0.7236,0.71549,0.73151,0.73556
"Q15005",0.73744,0.71101,0.77711,0.76574,0.75923,0.76107,0.75846,0.75933
"Q15029",0.7374,0.66864,0.66316,0.65281,0.64399,0.63896,0.63866,0.63946
"Q8NBL1",0.73731,0.68678,0.68435,0.67361,0.66554,0.65787,0.65713,0.65635
"Q8IZL8",0.7372,0.67303,0.66452,0.6539,0.64994,0.6414,0.64402,0.64414
"P17655",0.73682,0.69309,0.68196,0.68324,0.68512,0.6762,0.67197,0.66979
"Q12849",0.7368,0.71717,0.72329,0.71044,0.80317,0.79452,0.78997,0.78698
"O75882",0.73657,0.6808,0.67653,0.68671,0.69755,0.69606,0.69256,0.69337
"P47755",0.73655,0.77656,0.76577,0.75511,0.75434,0.74661,0.74234,0.73955
"P22894",0.73618,0.75672,0.98211,0.98263,1.1676,1.1573,1.1541,1.1509
"P13647",0.73618,0.87349,0.95308,0.95665,0.95844,0.95891,0.95907,0.95811
"P02745",0.73521,0.79702,0.78392,0.79971,0.8645,0.87649,0.87132,0.87329
"P23743",0.73485,0.79758,0.78449,0.77144,0.76671,0.75742,0.75329,0.75044
"Q99873",0.73484,0.68389,0.67269,0.66356,0.70561,0.69684,0.69659,0.69394
"O94906",0.7347,0.67386,0.67503,0.66405,0.6637,0.65639,0.65596,0.65383
"O43818",0.73467,0.68936,0.6783,0.66833,0.65791,0.65208,0.64805,0.65352
"O95999",0.73443,0.69753,0.68957,0.68891,0.67689,0.68586,0.68518,0.68295
"O60613",0.73348,0.66591,0.67234,0.66683,0.74815,0.74672,0.7573,0.7579
"Q93034",0.73311,0.70526,0.6957,0.68975,0.7118,0.70704,0.70813,0.70584
"O95456",0.73229,0.67472,0.66392,0.65306,0.67049,0.67193,0.66887,0.66968
"P51688",0.73184,0.85377,0.84998,0.87359,0.85966,0.87299,0.88409,0.89896
"P27635",0.73106,0.67754,0.66687,0.65715,0.67038,0.67338,0.66952,0.66775
"P00734",0.72952,0.83645,0.83204,0.82196,0.91646,0.90966,0.90598,0.91497
"Q9H1E3",0.7295,0.66512,0.65783,0.67238,0.68374,0.73215,0.72758,0.72501
"Q14011",0.72929,0.89393,0.88348,0.87516,0.88704,0.98627,0.99025,0.98979
"P56378",0.72894,0.86273,0.85063,0.84127,0.90053,0.89719,0.89184,0.89337
"Q9GZZ1",0.72884,0.66101,0.65072,0.65558,0.66145,0.66946,0.66771,0.66722
"Q86W42",0.72803,0.66025,0.65827,0.6466,0.6422,0.63379,0.64953,0.64745
"P23219",0.72792,0.68307,0.7078,0.69529,0.76322,0.75554,0.7803,0.78565
"Q9NVS9",0.72681,0.68918,0.68389,0.67615,0.6815,0.67418,0.6738,0.6716
"P26038",0.72625,0.72858,0.7285,0.72049,0.75218,0.74257,0.74207,0.74068
"P19827",0.72519,0.78881,0.78812,0.83493,0.89984,0.89433,0.91179,0.90931
"P50151",0.72509,0.70169,0.71401,0.72727,0.73646,0.7641,0.79124,0.79512
"Q6E0U4",0.72447,0.88529,1.0383,1.0586,1.041,1.0459,1.0482,1.0457
"Q9Y2V2",0.72398,0.66257,0.6799,0.67724,0.69799,0.69432,0.69049,0.69156
"Q9NVZ3",0.72392,0.77564,0.76793,0.76617,0.75566,0.74587,0.76078,0.75792
"Q96JY6",0.72376,1.1572,1.1453,1.1256,1.112,1.1047,1.0984,1.0958
"P50213",0.72349,0.8668,0.85351,0.86029,0.8549,0.84548,0.84067,0.84373
"P29350",0.72296,0.66285,0.74852,0.73685,0.75615,0.80421,0.8022,0.80966
"Q8WVV4",0.72282,1.261,1.2523,1.2494,1.485,1.5319,1.5262,1.5243
"Q8IXI1",0.72199,0.72452,0.71224,0.70042,0.69591,0.70223,0.69912,0.70534
"P02462",0.7211,0.95831,0.94237,0.97692,0.95939,0.94737,0.95054,0.95178
"Q14008",0.72026,0.65319,0.65477,0.64432,0.63694,0.64508,0.64108,0.64065
"P00742",0.72016,0.88859,0.87934,0.86587,0.93656,0.92426,0.92328,0.92191
"Q6YHK3",0.71998,0.77502,0.76371,0.75097,0.74639,0.74471,0.74332,0.7521
"P0C0L5",0.71953,0.71314,0.7034,0.69263,0.75831,0.77918,0.77692,0.7875
"P67809",0.7186,0.65382,0.64295,0.63693,0.63022,0.62517,0.62502,0.62427
"Q96HR9",0.71811,0.85686,0.84652,0.84194,0.90567,0.92129,0.91569,0.91725
"P54652",0.71769,0.71914,0.73423,0.72771,0.72813,0.72142,0.7185,0.72261
"P15170",0.71717,0.65064,0.65436,0.64416,0.69302,0.78175,0.77782,0.78421
"Q93100",0.71693,0.93722,0.92385,0.90863,0.96156,0.95193,0.94599,0.94497
"Q9Y2T2",0.71669,0.69941,0.70288,0.69053,0.68701,0.67932,0.6773,0.67761
"P22830",0.7165,0.70046,0.69025,0.6899,0.82555,0.84845,0.85665,0.85588
"Q3LXA3",0.71564,0.7237,0.75544,0.74425,0.73913,0.73957,0.73544,0.73274
"Q15382",0.71556,0.64969,0.64167,0.63084,0.62238,0.61428,0.61083,0.6088
"Q06033",0.71505,0.66095,0.64955,0.76185,0.7882,0.86864,0.86365,0.86084
"P84095",0.71495,0.64907,0.6502,0.63985,0.67014,0.68407,0.6851,0.68689
"Q9UBQ5",0.71491,0.65088,0.64872,0.68277,0.70723,0.69794,0.69765,0.69531
"P62314",0.71477,0.65505,0.64374,0.64649,0.63538,0.62797,0.63157,0.63497
"P48681",0.7147,0.86718,0.85258,0.84056,0.84919,0.86656,0.8672,0.87156
"Q6YP21",0.71393,0.85533,0.84134,0.8428,0.93837,0.92641,0.92162,0.92942
"Q96EC8",0.71345,0.6871,0.67694,0.71804,0.74057,0.7647,0.76106,0.76265
"Q9HCC0",0.71279,0.6692,0.69368,0.68723,0.72712,0.71887,0.71451,0.71179
"P43307",0.71196,0.65052,0.65442,0.65663,0.64509,0.65117,0.64762,0.64523
"P41226",0.71115,0.64497,0.70657,0.70921,0.70294,0.83992,0.84941,0.8462
"O76021",0.71016,0.64775,0.63658,0.63381,0.62816,0.62174,0.62137,0.62955
"Q9P2E9",0.70991,0.6587,0.65917,0.74192,0.72855,0.75033,0.74599,0.74419
"Q6DKJ4",0.70954,0.7081,0.7035,0.69356,0.69214,0.6832,0.67958,0.67729
"Q9Y5J1",0.70945,0.68737,0.72123,0.71069,0.70946,0.70486,0.70069,0.70815
"Q9H2H8",0.70914,0.64288,0.63281,0.62615,0.64111,0.63514,0.63127,0.64131
"P04004",0.70845,0.783,0.79785,0.78616,0.88774,0.90348,0.90182,0.90763
"O60234",0.70829,0.6931,0.75103,0.73886,0.82684,0.83789,0.83504,0.84138
"P55060",0.7077,0.64614,0.63509,0.64081,0.63909,0.6307,0.62719,0.62611
"P55145",0.70712,0.70676,0.71392,0.783,0.76966,0.78367,0.83547,0.83704
"P49407",0.70704,0.65341,0.69073,0.73697,0.72535,0.73899,0.73567,0.73471
"O43464",0.70676,0.67715,0.67142,0.66022,0.67106,0.67183,0.6691,0.6686
"P28799",0.70671,0.64469,0.65479,0.68941,0.68053,0.69373,0.72014,0.72228
"Q99536",0.70665,0.65165,0.64192,0.66845,0.6605,0.65324,0.65532,0.65306
"Q9Y5L0",0.7064,0.64725,0.63609,0.63176,0.66248,0.66796,0.68947,0.68966
"O00160",0.70625,0.76951,0.77928,0.776,0.78076,0.84277,0.84337,0.84145
"Q9UHV8",0.70536,0.78593,0.84977,0.83792,0.95761,0.97601,0.97775,0.97626
"Q9Y617",0.70516,0.87983,0.86585,0.8505,0.84627,0.83658,0.83314,0.83652
"Q15942",0.70481,0.82326,0.81043,0.82145,0.83092,0.82438,0.82438,0.82298
"Q00169",0.70437,0.82386,0.80969,0.80736,0.79347,0.79759,0.79366,0.79313
"P60174",0.70376,0.70481,0.69442,0.69067,0.68282,0.67415,0.67994,0.67762
"P60228",0.70334,0.6422,0.63282,0.63019,0.62882,0.62183,0.61808,0.61594
"P23284",0.70264,0.63866,0.63836,0.66309,0.65118,0.65435,0.65029,0.64787
"Q9Y4W6",0.70216,0.71402,0.70582,0.7031,0.75682,0.74742,0.74907,0.75111
"P35527",0.70187,0.63721,0.6416,0.69084,0.68141,0.72021,0.72773,0.73074
"Q12792",0.70156,0.80153,0.81743,0.80314,0.80738,0.81261,0.80902,0.80595
"Q8N0U8",0.70119,0.64809,0.65382,0.6452,0.63972,0.63872,0.63845,0.63648
"Q9NZD4",0.70095,0.74752,0.78934,0.87759,1.1172,1.1821,1.2123,1.2125
"P10599",0.70086,0.82698,0.83174,0.81747,0.80485,0.79894,0.80178,0.7988
"P36969",0.70054,0.65441,0.68286,0.67384,0.67826,0.6751,0.67134,0.6696
"O43148",0.7003,0.71781,0.71401,0.70886,0.70082,0.69716,0.69597,0.69395
"P52758",0.7002,0.64086,0.76996,0.88041,0.86593,0.85819,0.86125,0.86132
"Q92900",0.69984,0.65114,0.63996,0.63037,0.63608,0.64314,0.64122,0.64084
"P20810",0.69984,0.80177,0.80035,0.78765,0.78072,0.77065,0.76819,0.76778
"Q9HC35",0.69982,0.70561,0.71496,0.71223,0.71031,0.70124,0.70714,0.70684
"P19623",0.69955,0.6355,0.63,0.6188,0.61035,0.60341,0.60213,0.60043
"P38919",0.69943,0.63796,0.63159,0.62553,0.62048,0.61396,0.61556,0.6143
"Q5D862",0.69939,0.74838,0.73548,0.76677,0.93987,0.93158,0.92987,0.94772
"P16401",0.69865,0.63333,0.62773,0.63431,0.63879,0.69179,0.69097,0.72075
"P13797",0.69793,0.63571,0.67876,0.67985,0.68089,0.67199,0.66806,0.66603
"Q9H853",0.69786,0.67223,0.68146,0.66937,0.65837,0.66359,0.6597,0.6572
"Q12769",0.69763,0.64059,0.63574,0.62505,0.61553,0.62088,0.62968,0.62965
"Q96SL4",0.69743,0.64847,0.64254,0.66722,0.67195,1.1105,1.1437,1.1481
"P48449",0.69669,0.6697,0.65815,0.64814,0.65426,0.64836,0.65985,0.66498
"P27361",0.69585,0.68307,0.67171,0.66029,0.64841,0.64375,0.64578,0.6435
"Q6JBY9",0.69553,0.63224,0.68489,0.67347,0.6768,0.77158,0.76921,0.77125
"O75155",0.69521,0.7892,0.78369,0.79927,0.79165,0.79359,0.79538,0.79743
"P60891",0.69501,0.67857,0.77765,0.76909,0.756,0.75942,0.76219,0.76344
"Q7L2H7",0.69474,0.62999,0.62074,0.61467,0.60942,0.60142,0.59769,0.59559
"Q9Y512",0.69454,0.90808,0.89398,0.8888,0.8992,0.89284,0.88731,0.88398
"P40222",0.69434,0.62945,0.61861,0.60804,0.61883,0.61073,0.60896,0.60672
"Q14694",0.69331,0.62929,0.62651,0.61971,0.61777,0.60978,0.60717,0.60558
"P41567",0.69199,0.64163,0.631,0.67962,0.66922,0.69429,0.70038,0.69772
"Q9BZF1",0.69175,0.65388,0.64636,0.63847,0.63729,0.6427,0.63868,0.64732
"Q96S52",0.6917,0.64838,0.64439,0.63391,0.62888,0.62229,0.6184,0.63575
"Q15722",0.69093,0.65463,0.79343,0.78455,0.78032,0.77281,0.8053,0.8027
"Q6ZVX7",0.69018,1.3439,1.3842,1.4043,1.38,1.4441,1.4357,1.4381
"Q9Y570",0.69007,0.63379,0.62297,0.61556,0.64226,0.63577,0.63785,0.63544
"O95479",0.68975,0.62771,0.65714,0.65633,0.6528,0.64439,0.64616,0.65089
"Q9NPA8",0.6897,0.65554,0.64874,0.63722,0.63017,0.62327,0.64707,0.64462
"Q12905",0.68902,0.63665,0.62854,0.61773,0.62211,0.61812,0.62115,0.6197
"Q8WUM0",0.68809,0.68393,0.67347,0.6615,0.68768,0.68206,0.68023,0.67848
"Q9Y5M8",0.68765,0.6259,0.62333,0.61829,0.6566,0.65227,0.64861,0.64787
"Q9H6V9",0.68749,0.7552,0.7667,0.75746,0.74419,0.73443,0.73544,0.73552
